action,item id,item name,item code,item information
edit,201785,PAINT BRUSH 75MM,N35EG-012-0314,"Easy to use,Superior quality,Advanced and reliable"
edit,201786,PAINT BRUSH 7 NO.,N35EG-012-0035,"Easy to use,Superior quality,Advanced and reliable"
edit,201787,TACK RAG (FOR PAINTING),N69PC-001-0094,"This is a tough multipurpose cream that builds a protective sheath wound hands that work with certain acids, alkalies, resins, paints, adhesives, industrial mineral oils etc"
edit,201788,SPRAY PAINTING GUN,N31EG-017-0002,"Gun distance from work piece mm(inch) : 228.6 (9),Fluid nozzle orifice dia.(mm) : 1.6, Required pressure (kgs/sq.cm) : 2.8-4.2, Air consumption of rated pressure lit/min(c.f.m) : 225-300(8-10)"
edit,201789,"PAPER PAINT STRAINER (400 MESH), CODE-AS-PS",N36-PAINTMESHFILTER,"<div>
<p>Dust Free &amp; easy to use. Caters to Solvent based &amp; water based paints Disposable &amp; bio-degradable. Non Lint fabric Range of Mesh sizes. 80 to 600. Attractive Packing. Customized Labeling. Packing 500 Pcs / 1000 Pcs Per Carton.</p>
</div>"
edit,201790,BRAIN MARRY HEATER 3000 WATT,N70EM-040-0079,"Precisely designed

Easy to use

Longer life

Rust free nature

Low maintenance"
edit,201791,TUBE LIGHT 20 WATT,N39EG-007-0187,"– Life 25000 hrs
 – 50% energy saving over FTL
– No UV /  IR : Eco-friendly
– Wide operating voltage range"
edit,201792,TUBE LIGHT CHOKE 20 WATT,N39EG-007-0104,open construction electro magnetic ballast with CCA wire
edit,201793,TUBE LIGHT 36 WATT,N39EG-007-0237,"*Available in cool day light & warm white
-Life upto 15 years (Based on 3.3 per hour usage per day, Life with Surya Electronic Ballast)
-85% Energy Efficient (Surya T5 Tube Light (28W) is 85% energy saving as compared to GLS Lamps)
-Made from world’s best Fluorescent Powder which gives highest lumen output
-Lights up even at low voltage"
edit,201794,TUBE LIGHT CHOKE 36 WATT,N39-CHOKE36,open construction electro magnetic ballast with CCA wire
edit,201795,PENCIL CELL (Battery) AA,N35EG-009-0634,"Reliable operation,Rugged design,Compact size"
edit,201798,THYRISTOR 1SKKT (106B16E 10011732902370),N39EG-010-0068,<br>Heat Transfer Through Aluminiun Oxide ceramic isolated baseplate</br><br>Hard Soldred joints for high reliability</br>
edit,201799,GAS PIPE CO2 WELDING PURPOSE  (RED COLOUR),N36-GASPIPE,"Classy design
Lustrous finish
Highly durable"
edit,201800,COCONUT OIL,N56-COCONUTOIL,"Virgin Coconut oil is obtained by mechanical process without subjecting it into any chemical changes by applying mild heat treatment not exceeding 50 0C, which have been purified by physical process such as filteration Which is used for the Lubrication purpose in the indusrty."
edit,201801,GREASE AP3 (HP),N56EM-021-0014,<div><p>Excellent thermal and oxidation stability Resistance to water wash out Superior protection against rusting &amp; corrosion Longer bearing life</p></div>
edit,201802,GE MAKE FUSE 75AMP,N39-FUSE75,
edit,201803,GE MAKE FUSE 100AMP,N39-FUSE100,
edit,201804,GE MAKE FUSE 125AMP,N39-FUSE125,
edit,201806,HMI BATTERY MAXELL CR2450 3VOLT,N38-HMI2450,"<div>
<p><b>Approx. 2.5V operating voltage </b></p>
<p><b>Superior charge/discharge characteristics</b></p>
<p><b> Low self-discharge and superior leakage resistance</b></p>
</div>"
edit,201807,HYDRAULIC SPRING HOSE PIPE (3/8 X 3/8 90 DEGREE BENT ONE SIDE),N35EM-002-0001,<div><p>Durability Heat resistance Robust design Excellent resistant properties Precise design</p></div>
edit,201809,GLASS TEST TUBE 18X150,N35EG-012-0050,"Available with us in a variety of sizes, these are made of best quality raw material such as glass. This manufacturing glass has been tested in various terms to qualify for carrying out successful experiments in chemical laboratories. Made to be highly resistive against heat, and highly abrasive chemicals, these is come with a handy grip and offer durability."
edit,201810,BATTERY ACID,N37EM-016-0029,"Longer shelf life
Effective
Soluble in water"
edit,201811,BATTERY DISTILLED WATER,N56EM-021-0022,"It improves battery life, maintain a life of coil in steam press work, for electro plating, for good shine in ornaments rhodium, precise lab testing in patho Lab, ceramic industry, gives the best result for the chemical industry, pharma industry and cosmetic industry."
edit,201813,BONFIGLIOLI GEAR BOX OIL,N56EM-021-0032,BONFIGLIOLI GEAR BOX OIL
edit,201814,"SAE 68 OIL,(SERVO/HP)",N56EM-021-0035,"<div>
<p><b>Excellent filterability # Provide extended drain interval combined with greater durability of transmission components due to superior thermo-oxidative stability. # Have the desired friction characteristics for smooth engagement/disengagement of clutch to provide a &ldquo;soft shift feel&rdquo;. # Gives outstanding protection against rust and corrosion.</b></p>
<p>&nbsp;</p>
<p><a href=""https://www.iocl.com/downloads/SERVO_Transclean_C4_SAE_30.pdf"" target=""_blank"" rel=""noopener"">DATA SHEET.PDF</a><em><b>#</b> </em></p>
<p>&nbsp;</p>
</div>"
edit,201815,SPIN 12 OIL FOR FRL UNIT,N56EM-021-0030,"<div>
<p><b>Servospin oils are recommended for bearing lubrication of high speed textile spindles and machine tool spindles. Other applications include timing gears, positive displacement blowers and tracer mechanism and hydraulic systems of precision machine tools.</b></p>
<p><em><b><a href=""https://www.iocl.com/downloads/ilf/SpindleOils.pdf"" target=""_blank"" rel=""noopener"">DATA SHEET.PDF</a></b></em></p>
</div>"
edit,201816,WIRE BRUSH,N31-WIREBRUSH4,"Bristle Stiffness- Hard, Medium, Soft,
Application- Grinding, Finishing, Polishing, Deburring, Surface Preparation"
edit,201817,ABRASIVE PAPER SMOOTH,N51ABRASIVEROLL100,"<div>
<p>Special Bond adheres to Contours - Dry Sanding,Good Finish,Close Coat</p>
</div>"
edit,201818,"WATER PROOF POLISH PAPER, P 320",N35EG-012-0158,"<div><p>WATER PROOF POLISH PAPER, P 320</p></div>"
edit,201819,WOODEN WIRE BRUSH,N31EG-019-0039,"<div><p>Widely used for buffing and finishing,Material: Steel,Handle material: Wood</p></div>"
edit,201820,COATED DISC 125 X 22.23MM X G 36 - ZIRKON,N35EG-012-0044,"<div>
<p><b>Grit : 36.0, </b></p>
<p><b>Size &amp; Grade&nbsp; :&nbsp; 125 x 22.33,</b></p>
<h2><b>Features : </b></h2>
<p><b>Sizes offered: 4"", 5"",7"", 9"" diameters. </b></p>
<p><b>Available Grits : 24, 36, 60 in 4' &amp; 5' </b><b>Diameters, 24, 36, 60, 80, 120 in 7' diameters.</b></p>
<p><b>&nbsp; These discs use special ZirKonia Alumina grains,</b></p>
<p><b>&nbsp; &nbsp;Perfect finish Accurate dimension</b></p>
</div>"
edit,201821,ABRO Masking TAPE (2123) 25MM X 30MTRS,N50ABROTAPE,"<div><p>Conforms to Virtually Any Surface,Prevents Penetration of Paints and Thinners</p></div>"
edit,201822,TRANSPARENT TAPE 2 INCH WITH C-LOGO,N50-TAPE2,"<div>
<p>Colors: Brown, Milky White, Transparent, custom printed tapes upto 4 colors, durable long shelf life Size: 1, 1.5, 2, 2.5, 3 inch</p>
</div>"
edit,201823,Teflon Tape,N35EG-012-0048,"""Champion"" PTFE Thread Sealant Tape, due to the special nature of the thread seal will be lasting and resistant to high temperatures and corrosive chemicals. The seal will not harden or become brittle but will remain flexible enough when the seal is opened for maintenance. ""Champion"" PTFE Thread Sealant Tape can be used for various media from corrosive chemicals to water and gas to oil, in hydraulics and pneumatics."
edit,201824,M SEAL,N35-MSEAL,"<div><p>Be it fixing leakage, filling gaps, joining pipes, M-Seal is the perfect brand for all your sealing and pipe joining needs. M-Seal is an epoxy, resin-based, multipurpose sealant with a unique combination of epoxy putty and adhesive. M-Seal has carved its name in India due to its 4-in-1 applications. It has established itself as the market leader in the Plumbing range by successfully extending into adjacent product categories like solvent cement, liquid sealant, PTFE tape used in plumbing repair and new construction. Thus making it one of the most trusted brands with the largest range of plumbing products.</p></div>"
edit,201825,GLUE GUN PROFESSIONAL MAKE K-800,N36EG-020-0003,GLUE GUN PROFESSIONAL MAKE K-800
edit,201826,HOOK UP WIRE  in Kilogram,N50-GIWIRECUT,"<div>
<p>HOOK UP WIRE AVIALABLE IN ALL COLOURS&nbsp;</p>
</div>"
edit,201827,EXTERNAL CIRCLIP SET (10 NOS EACH) 4MM TO 50MM,N40EG-012-0496,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201828,INTERNAL CIRCLIP SET (10 NOS EACH) 4MM TO 500MM,N36-D161175,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201829,INTERNAL CIRCLIP 10MM,N36-INTCIRCLIP-10MM,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201830,INTERNAL CIRCLIP 12MM,N36-INTCIRCLIP-12MM,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,202352,ROTOR FOR CP 780,N31-G6PEPNCP780SCR07,ROTOR FOR CP 780
edit,201831,INTERNAL CIRCLIP 14MM,N36-INTCIRCLIP-14MM,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201832,INTERNAL CIRCLIP 16MM,N36-INTCIRCLIP-16MM,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201833,EXTERNAL CIRCLIP 10MM,N36-EXTCIRCLIP-10MM,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201834,EXTERNAL CIRCLIP 12MM,N36-EXTCIRCLIP-12MM,"Prevent lateral movement of assemblies,Permit rotation of assemblies,Longer functional life"
edit,201837,CIRCLIP   M12 A,N40EG-014-0088,CIRCLIP   M12 A
edit,201838,"INTERNAL CIRCLIP PLIER, STRAIGHT NOSE, SIZE-5&quot;",N40EG-012-0343,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201839,"INTERNAL CIRCLIP PLIER, STRAIGHT NOSE,SIZE-7&quot;",N40EG-012-0336,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201840,"INTERNAL CIRCLIP PLIER, STRAIGHT NOSE,SIZE-9&quot;",N40EM-016-0052,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201841,"EXTERNAL CIRCLIP PLIER, STRAIGHT NOSE,SIZE-5&quot;",N31EG-012-0130,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201842,"EXTERNAL CIRCLIP PLIER, STRAIGHT NOSE, SIZE-7&quot;",N31EG-012-0273,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201843,"EXTERNAL CIRCLIP PLIER, STRAIGHT NOSE, SIZE-9&quot;",N40EG-001-0147,"<div><p>Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes</p></div>"
edit,201844,"INTERNAL CIRCLIP PLIER, BENT NOSE, SIZE-5&quot;",N40EM-016-0300,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201845,"INTERNAL CIRCLIP PLIER, BENT NOSE, SIZE-7&quot;",N40EM-016-0275,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201846,"INTERNAL CIRCLIP PLIER, BENT NOSE, SIZE-9&quot;",N40EG-001-0138,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201847,"EXTERNAL CIRCLIP PLIER, BENT NOSE, MAKE- STANLEY, SIZE-5&quot;",N40EG-012-0489,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201848,"EXTERNAL CIRCLIP PLIER, BENT NOSE, MAKE- STANLEY, SIZE-7&quot;",N40EG-014-0087,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,201849,"EXTERNAL CIRCLIP PLIER, BENT NOSE, MAKE- STANLEY, SIZE-9&quot;",N40EG-001-0160,"Compact design,Easy usage,Lightweight,Strong construction,Durability,High performance,Comfortable gripMaterial: high carbon steel,Handle: double plastic,anti-skid,Surface: antirust blackening,Designed for holes"
edit,202710,"CENTRE DRL,BS3(3/32X1/4INS)",N56M0001INDIRECT2951,
edit,201850,"EXTRA LONG NOSE PLIER,MAGADH",N31EG-012-0039,"<div>
<p>Long, flat jaws and serrated gripping surfaces,Special hardened and tempered steel, chrome-plated</p>
</div>"
edit,201851,CRIMPING TOOL SAMRAT-16,N31EG-004-043,CRIMPING TOOL SAMRAT-16
edit,201852,CRIMPING TOOL VIRAT-6,N31EG-004-006,<div><p>Jainson Virat 6 is a Compression tool. Crimping tool is a device used to conjoin two pieces of metal by deforming one or both of them in a way that causes them to hold each other. Plier type. Hand Operated. Used mainly for End Sealing Ferrules. Body Material: Iron Suitable For: Suitable wire type is Lux Crimpling. Size: 200 x 100 x 20 mm</p></div>
edit,201853,CRIMPING TOOL 9040510000,N31EG-004-014,CRIMPING TOOL 9040510000
edit,201854,CRIMPING TOOL YYT-11,N31EG-004-047,CRIMPING TOOL YYT-11
edit,201855,"WIRE STRIPPER & CUTTER,  MODEL-950 (PYE)",N31EG-005-008,"PYE Wire stripper & cutter is made out of carbon steel and  the machined with its edges being hardened and tempered.

The sleeves are mede out of poly-Vinyl Chloride (PVC) ensuring proper insulation.

It has a spring-loaded lock for locking purpose when not in use and for opening adjustment while using during production jobs."
edit,201857,CRIMP PROFILE DIE NO. 97 49 15 TO BE USED ON PLIER 97 43 200,N31EG-004-036,CRIMP PROFILE DIE NO. 97 49 15 TO BE USED ON PLIER 97 43 200
edit,201858,WIRE Insulation  STRIPPER (1221180),N31EG-005-017,"<div><p>With replaceable blades for 4 or 6 different conductor cross-sections Leave wire undamaged thanks to precision-ground blade shapes, even multi-stranded conductors are stripped gently During stripping, the wire is held firmly by clamping jaws With length stop for constant stripping length during repetitive work A spring leads the stripper back to the starting position Pliers body: aluminium Blade: special tool steel, oil-hardened</p></div>"
edit,201861,CABLE TIE GUN (GS2B) BLADE KIT,N31EG-005-033,"Just one tool for almost 1000 crimping applications
Almost parallel crimping die movement
Repetitive, high crimping quality due to precision dies and integral lock (self-releasing mechanism)
Crimping pressure has been set precisely (calibrated) in the factory, re-adjustable
Optimum transmission of force due to lever action for fatigue-reduced operation
Ergonomically designed handles
Different locators for precise positioning of the connectors
Crimping dies for applications not covered in the range offered here, may be available on request
Chrome vanadium electric steel in special quality, oil-hardened
Model 97 43 200 :
Comes in a plastic case; foam insert with recesses for crimping dies and locators; with service tool (Allen key), screws and nuts"
edit,201862,SLEEVE CUTTER CC-08  (200MM),N31EG-005-018,Drop forged and differentially hardened and tempered. Cutting edges are sharp and precision machined to appropriate angle to cut the cables with ease.Higher hardness of 55 to 60 HRC on the cutting edges enables long cutting edge life. Dip coated sleeves provide cushioning grip.
edit,201863,COPPER LUG 16SQMM,N39-COPPERLUG16,"Long lasting
International standard
Best grade materials"
edit,201864,COPPER LUG 35SQMM,N39-COPPERLUG35,"Long lasting
International standard
Best grade materials"
edit,201865,COPPER LUG 70SQMM,N39-COPPERLUG70,"Long lasting
International standard
Best grade materials"
edit,201866,COPPER LUG 95SQMM,N39-COPPERLUG95,"Long lasting
International standard
Best grade materials"
edit,201867,COPPER LUG 120SQMM,N39-COPPERLUG120,"Long lasting
International standard
Best grade materials"
edit,201868,COPPER LUG 240SQMM,N39-COPPERLUG240,"Long lasting
International standard
Best grade materials"
edit,201869,COPPER LUG 400SQMM,N39-COPPERLUG400,"Long lasting
International standard
Best grade materials"
edit,201870,1.5SQMM X 6 CORE JIB CRANE PENDENT CABLE (WITH INBUILT WIRE ROPE),N37EM-043-0098,1.5SQMM X 6 CORE JIB CRANE PENDENT CABLE (WITH INBUILT WIRE ROPE)
edit,201871,PU MALLET SM-0,N31EG-012-0027,"<div><p>Protects workmen from injuries,Low noise level makes for a more conducive work environment,Special mallet head design for greater impact without renounces,Dent free &amp; scratch free working protects work piece,No spark due to Polyurethane covering,Longer life span,cost-effective</p></div>"
edit,201872,PU MALLET SM-1,N31EG-012-0028,"<div><p>Protects workmen from injuries,Low noise level makes for a more conducive work environment,Special mallet head design for greater impact without renounces,Dent free &amp; scratch free working protects work piece,No spark due to Polyurethane covering,Longer life span,cost-effective</p></div>"
edit,201873,PU MALLET SM-2,N31EG-012-0029,"<div>
<p>Protects workmen from injuries,Low noise level makes for a more conducive work environment,Special mallet head design for greater impact without renounces,Dent free &amp; scratch free working protects work piece,No spark due to Polyurethane covering,Longer life span,cost-effective</p>
</div>"
edit,201874,COMFORT GRIP SCRAPER 3INCH,N35EM-023-0042,"Excellent Grip , Safe for Rough Use."
edit,201875,FLAT CHISEL (8INCH),N31EG-012-0219,"Easy to handle and safe, Reliable, Strong having composition of Alloy Steel"
edit,201876,CHISEL 9 INCH WITH BI-MATERIAL HAND GUARD,N31-KENNEDYCHISEL9,"<div>
<p>CHISEL 9"" WITH BI-MATERIAL HAND GUARD</p>
</div>"
edit,201877,CHISEL 12 INCH WITH BI-MATERIAL HAND GUARD,N31-KENNEDYCHISEL12,"<div><p>CHISEL 12"" WITH BI-MATERIAL HAND GUARD</p></div>"
edit,201878,FILE FLAT 10 INCH SMOOTH (JK MAKE),N31EG-012-0397,"<div><p>They are double cut files enabling faster stock removal. These files are designed for use on thick workpieces. Flat Machinist files are used for machinist, mill wrights and general purpose filing for stock removal. It is generally used in workshops, maintenance shops and for all general purposes and for DIY segment</p></div>"
edit,201879,FILE FLAT 6 INCH SMOOTH (JK MAKE),N31EG-012-0626,"<div><p>They are double cut files enabling faster stock removal. These files are designed for use on thick workpieces. Flat Machinist files are used for machinist, mill wrights and general purpose filing for stock removal. It is generally used in workshops, maintenance shops and for all general purposes and for DIY segment</p></div>"
edit,201880,FILE FLAT 8  INCH SMOOTH (JK MAKE),N31EG-012-0604,"<div><p>They are double cut files enabling faster stock removal. These files are designed for use on thick workpieces. Flat Machinist files are used for machinist, mill wrights and general purpose filing for stock removal. It is generally used in workshops, maintenance shops and for all general purposes and for DIY segment</p></div>"
